Bowler,Match Phase,Innings,Wkt,Dot balls,4s,6s,Runs Conceded,No of Balls,BA,SR,BBI,ECON,BWI,SPI,DBP,BP,BWI_normalized,DBP_normalized,BP_normalized,Econ_normalized,BA_log,SR_log,SPI_log,BBI_log,Cluster
G Kansonkho,MIDDLEOVERS,2,2,8,3,1,24,18,12.0,9.0,9.0,8.0,0,1.0,44.44444444444444,22.22222222222222,-0.722620504445314,0.2685026384275866,0.9008899863130627,0.22040174501228244,2.5649493574615367,2.302585092994046,0.6931471805599453,2.302585092994046,0
G Mckeon,MIDDLEOVERS,2,2,10,0,0,8,18,4.0,9.0,9.0,2.6666666666666665,0,1.0,55.55555555555556,0.0,-0.722620504445314,1.049201523593244,-1.6324249081532387,-1.8111584034043795,1.6094379124341003,2.302585092994046,0.6931471805599453,2.302585092994046,0
G Mubiru,MIDDLEOVERS,2,3,19,1,1,34,42,11.333333333333334,14.0,21.0,4.857142857142858,0,1.5,45.23809523809524,4.761904761904762,-0.722620504445314,0.3242668445108481,-1.0895717164818886,-0.9767676281618216,2.512305623976115,2.70805020110221,0.9162907318741551,3.091042453358316,0
G Ngegba,MIDDLEOVERS,1,4,21,2,2,47,48,11.75,12.0,48.0,5.875,1,0.0,43.75,8.333333333333332,1.3836222061859889,0.21970895810473312,-0.6824318227283758,-0.5890480016224812,2.5455312716044354,2.5649493574615367,0.0,3.8918202981106265,1
G Ngegba,MIDDLEOVERS,2,2,7,1,1,22,18,11.0,9.0,9.0,7.333333333333334,0,1.0,38.88888888888889,11.11111111111111,-0.722620504445314,-0.12184680415524153,-0.365767460920088,-0.03354327353980005,2.4849066497880004,2.302585092994046,0.6931471805599453,2.302585092994046,0
G Sesay,MIDDLEOVERS,1,3,28,3,1,48,54,16.0,18.0,54.0,5.333333333333333,0,3.0,51.85185185185185,7.4074074074074066,-0.722620504445314,0.7889685618713578,-0.787986609997805,-0.7953783291960486,2.833213344056216,2.9444389791664403,1.3862943611198906,4.007333185232471,0
G Sesay,MIDDLEOVERS,2,1,9,1,3,38,23,38.0,23.0,11.5,9.91304347826087,0,0.5,39.130434782608695,17.391304347826086,-0.722620504445314,-0.10487508926033624,0.350169357081258,0.9491135373791283,3.6635616461296463,3.1780538303479458,0.4054651081081644,2.5257286443082556,0
G Stewart,MIDDLEOVERS,2,1,8,1,0,18,18,18.0,18.0,9.0,6.0,0,0.5,44.44444444444444,5.555555555555555,-0.722620504445314,0.2685026384275866,-0.9990961845366634,-0.5414333106439657,2.9444389791664403,2.9444389791664403,0.4054651081081644,2.302585092994046,0
G Venkateswaran,MIDDLEOVERS,2,1,6,2,2,32,18,32.0,18.0,9.0,10.666666666666666,0,0.5,33.33333333333333,22.22222222222222,-0.722620504445314,-0.5121962467380706,0.9008899863130627,1.236181819220613,3.4965075614664802,2.9444389791664403,0.4054651081081644,2.302585092994046,0
G Wijekoon,MIDDLEOVERS,1,1,6,1,3,56,30,56.0,30.0,30.0,11.2,0,1.0,20.0,13.333333333333334,-0.722620504445314,-1.4490349089368588,-0.11243597147345774,1.439337834062279,4.04305126783455,3.4339872044851463,0.6931471805599453,3.4339872044851463,0
G Wijekoon,MIDDLEOVERS,2,1,2,0,0,4,6,4.0,6.0,3.0,4.0,0,0.5,33.33333333333333,0.0,-0.722620504445314,-0.5121962467380706,-1.6324249081532387,-1.3032683663002138,1.6094379124341003,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
GA Lamb,MIDDLEOVERS,1,1,8,0,2,23,18,23.0,18.0,18.0,7.666666666666666,0,1.0,44.44444444444444,11.11111111111111,-0.722620504445314,0.2685026384275866,-0.365767460920088,0.09342923573624086,3.1780538303479458,2.9444389791664403,0.6931471805599453,2.9444389791664403,0
GA Lamb,MIDDLEOVERS,2,1,22,0,3,40,43,40.0,43.0,21.5,5.5813953488372094,0,0.5,51.16279069767442,6.976744186046512,-0.722620504445314,0.7405531271324025,-0.8370818598905626,-0.7008871595022501,3.713572066704308,3.784189633918261,0.4054651081081644,3.1135153092103742,0
GB Hogg,MIDDLEOVERS,1,3,52,14,8,179,138,59.66666666666666,46.0,138.0,7.782608695652174,0,3.0,37.68115942028986,15.942028985507244,-0.722620504445314,-0.20670537862976948,0.1849531683117165,0.13759358678877717,4.105394398408685,3.8501476017100584,1.3862943611198906,4.9344739331306915,0
GB Hogg,MIDDLEOVERS,2,3,38,6,0,75,84,25.0,28.0,42.0,5.357142857142858,0,1.5,45.23809523809524,7.142857142857142,-0.722620504445314,0.3242668445108481,-0.8181451206462133,-0.7863088642477596,3.258096538021482,3.367295829986474,0.9162907318741551,3.7612001156935624,0
GC Galanis,MIDDLEOVERS,1,3,26,5,1,67,72,22.33333333333333,24.0,72.0,5.583333333333334,0,3.0,36.11111111111111,8.333333333333332,-0.722620504445314,-0.31702152544665635,-0.6824318227283758,-0.7001489472390172,3.149882953381249,3.2188758248682006,1.3862943611198906,4.290459441148391,0
GC Galanis,MIDDLEOVERS,2,2,7,5,1,29,17,14.5,8.5,8.5,10.235294117647058,0,1.0,41.17647058823529,35.294117647058826,-0.722620504445314,0.038885319261216696,2.391075218352064,1.0718644542751476,2.740840023925201,2.2512917986064953,0.6931471805599453,2.2512917986064953,0
GD Elliott,MIDDLEOVERS,1,4,9,6,1,69,54,17.25,13.5,54.0,7.666666666666666,1,0.0,16.666666666666664,12.962962962962962,1.3836222061859889,-1.683244574486556,-0.15465788638122963,0.09342923573624086,2.9041650800285006,2.6741486494265287,0.0,4.007333185232471,1
GD Elliott,MIDDLEOVERS,2,7,32,2,4,94,90,13.428571428571429,12.857142857142858,45.0,6.266666666666668,1,6.0,35.55555555555556,6.666666666666667,1.3836222061859889,-0.3560564697049388,-0.8724304398133482,-0.439855303223132,2.6692103677859462,2.6288008294480694,1.9459101490553132,3.828641396489095,1
GD Phillips,MIDDLEOVERS,2,4,25,4,0,44,51,11.0,12.75,25.5,5.176470588235294,1,3.0,49.01960784313725,7.84313725490196,1.3836222061859889,0.589966885260504,-0.7383137689298384,-0.8551300982671266,2.4849066497880004,2.6210388241125804,1.3862943611198906,3.2771447329921766,1
GE Mathurin,MIDDLEOVERS,2,3,8,0,2,28,24,9.333333333333334,8.0,12.0,7.0,0,1.5,33.33333333333333,8.333333333333332,-0.722620504445314,-0.5121962467380706,-0.6824318227283758,-0.16051578281584164,2.3353749158170367,2.1972245773362196,0.9162907318741551,2.5649493574615367,0
GF Linde,MIDDLEOVERS,1,3,13,2,0,23,30,7.666666666666667,10.0,30.0,4.6000000000000005,0,3.0,43.333333333333336,6.666666666666667,-0.722620504445314,0.19043274991102116,-0.8724304398133482,-1.0747178496033392,2.1594842493533726,2.3978952727983707,1.3862943611198906,3.4339872044851463,0
GF Linde,MIDDLEOVERS,2,5,42,22,7,211,150,42.2,30.0,75.0,8.440000000000001,1,4.0,28.000000000000004,19.33333333333333,1.3836222061859889,-0.8869317116175854,0.571559050032443,0.3880054572566575,3.765840495250065,3.4339872044851463,1.6094379124341003,4.330733340286331,1
GG Alta,MIDDLEOVERS,2,1,16,0,0,10,24,10.0,24.0,12.0,2.5,0,0.5,66.66666666666666,0.0,-0.722620504445314,1.8299004087589001,-1.6324249081532387,-1.8746446580423999,2.3978952727983707,3.2188758248682006,0.4054651081081644,2.5649493574615367,0
GH Dockrell,MIDDLEOVERS,1,22,176,31,25,647,561,29.40909090909091,25.5,561.0,6.919786096256685,1,0.0,31.37254901960784,9.98217468805704,1.3836222061859889,-0.6499666382378925,-0.4944652764143655,-0.19107066472718845,3.414741606769913,3.2771447329921766,0.0,6.331501849893691,1
GH Dockrell,MIDDLEOVERS,2,25,124,21,24,514,407,20.56,16.28,203.5,7.577395577395577,1,24.0,30.46683046683047,11.056511056511056,1.3836222061859889,-0.7136050500363355,-0.37199182184015267,0.05942431310457375,3.0708397460407966,2.8495497633759097,3.2188758248682006,5.320567975482857,1
GH Worker,MIDDLEOVERS,2,1,4,3,0,19,12,19.0,12.0,6.0,9.5,0,0.5,33.33333333333333,25.0,-0.722620504445314,-0.5121962467380706,1.2175543481213504,0.7917780367544686,2.995732273553991,2.5649493574615367,0.4054651081081644,1.9459101490553132,0
GI Hume,MIDDLEOVERS,1,1,7,5,3,69,36,69.0,36.0,36.0,11.5,0,1.0,19.444444444444446,22.22222222222222,-0.722620504445314,-1.4880698531951415,0.9008899863130627,1.5536130924107168,4.248495242049359,3.6109179126442243,0.6931471805599453,3.6109179126442243,0
GI Maiden,MIDDLEOVERS,1,1,7,1,1,14,12,14.0,12.0,12.0,7.0,0,1.0,58.333333333333336,16.666666666666664,-0.722620504445314,1.244376244884658,0.26756126269648717,-0.16051578281584164,2.70805020110221,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
GJ Delany,MIDDLEOVERS,1,13,115,30,25,525,396,40.38461538461539,30.46153846153846,396.0,7.954545454545454,1,0.0,29.04040404040404,13.88888888888889,1.3836222061859889,-0.8138299069157104,-0.04910309911180022,0.20308731192918572,3.7229092027002477,3.448765798581265,0.0,5.983936280687191,1
GJ Delany,MIDDLEOVERS,2,4,37,16,6,196,135,49.0,33.75,67.5,8.711111111111112,1,3.0,27.40740740740741,16.296296296296298,1.3836222061859889,-0.9285689854930873,0.22533934778871587,0.4912764314678377,3.912023005428146,3.548179572010801,1.3862943611198906,4.22683374526818,1
GJ Maxwell,MIDDLEOVERS,1,12,90,21,13,408,348,34.0,29.0,348.0,7.034482758620689,1,0.0,25.86206896551724,9.770114942528735,1.3836222061859889,-1.0371489453839433,-0.5186399114482269,-0.147380695649355,3.5553480614894135,3.4011973816621555,0.0,5.855071922202427,1
GJ Maxwell,MIDDLEOVERS,2,9,62,20,10,272,210,30.22222222222222,23.33333333333333,105.0,7.771428571428572,1,8.0,29.52380952380953,14.285714285714285,1.3836222061859889,-0.7798644359377238,-0.0038653331391878556,0.13333488150871153,3.4411300919975263,3.1918471524802814,2.1972245773362196,4.663439094112067,1
GK Berg,MIDDLEOVERS,2,3,23,3,0,35,48,11.666666666666666,16.0,24.0,4.375,0,1.5,47.91666666666667,6.25,-0.722620504445314,0.5124710400418548,-0.9199300940845914,-1.1604242933646673,2.538973871058276,2.833213344056216,0.9162907318741551,3.2188758248682006,0
GM Ntambalika,MIDDLEOVERS,2,2,2,0,0,7,6,3.5,3.0,3.0,7.0,0,1.0,33.33333333333333,0.0,-0.722620504445314,-0.5121962467380706,-1.6324249081532387,-0.16051578281584164,1.5040773967762742,1.3862943611198906,0.6931471805599453,1.3862943611198906,0
GP Meade,MIDDLEOVERS,2,4,35,2,0,73,90,18.25,22.5,45.0,4.866666666666667,1,3.0,38.88888888888889,2.2222222222222223,1.3836222061859889,-0.12184680415524153,-1.3790934187066084,-0.9731398421825062,2.9575110607337933,3.157000421150113,1.3862943611198906,3.828641396489095,1
GP Swann,MIDDLEOVERS,1,27,155,20,15,431,414,15.962962962962964,15.333333333333334,414.0,6.246376811594203,1,0.0,37.43961352657005,8.454106280193237,1.3836222061859889,-0.22367709352467527,-0.6686638069975804,-0.44758406465732636,2.831032318109856,2.793208009442517,0.0,6.028278520230698,1
GP Swann,MIDDLEOVERS,2,19,101,11,9,273,276,14.36842105263158,14.526315789473683,138.0,5.934782608695652,1,18.0,36.594202898550726,7.246376811594203,1.3836222061859889,-0.2830780956568448,-0.8063439643055317,-0.5662757581110173,2.7323148231018415,2.7425363771733795,2.9444389791664403,4.9344739331306915,1
GSNFG Jayasuriya,MIDDLEOVERS,2,2,4,0,2,36,24,18.0,12.0,12.0,9.0,0,1.0,16.666666666666664,8.333333333333332,-0.722620504445314,-1.683244574486556,-0.6824318227283758,0.6013192728404065,2.9444389791664403,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
GT Main,MIDDLEOVERS,2,10,37,6,5,89,70,8.9,7.0,35.0,7.628571428571428,1,9.0,52.85714285714286,15.714285714285714,1.3836222061859889,0.8596032229101559,0.15899062436221728,0.07891809181897903,2.2925347571405443,2.0794415416798357,2.302585092994046,3.58351893845611,1
Gagandeep Singh,MIDDLEOVERS,1,2,6,0,0,0,6,0.0,3.0,6.0,0.0,0,2.0,100.0,0.0,-0.722620504445314,4.171997064255872,-1.6324249081532387,-2.82693847761271,0.0,1.3862943611198906,1.0986122886681096,1.9459101490553132,0
Garret Banner,MIDDLEOVERS,2,1,1,2,0,7,6,7.0,6.0,3.0,7.0,0,0.5,16.666666666666664,33.33333333333333,-0.722620504445314,-1.683244574486556,2.1675474335462126,-0.16051578281584164,2.0794415416798357,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
Gayan Munaweera,MIDDLEOVERS,1,1,1,0,0,15,6,15.0,6.0,6.0,15.0,0,1.0,16.666666666666664,0.0,-0.722620504445314,-1.683244574486556,-1.6324249081532387,2.886824439809151,2.772588722239781,1.9459101490553132,0.6931471805599453,1.9459101490553132,0
Ghulam Ahmadi,MIDDLEOVERS,1,8,73,5,8,152,162,19.0,20.25,162.0,5.62962962962963,1,0.0,45.06172839506173,8.024691358024691,1.3836222061859889,0.3118747987145676,-0.7176167518181854,-0.6825138765062339,2.995732273553991,3.056356895370426,0.0,5.093750200806762,1
Ghulam Ahmadi,MIDDLEOVERS,2,3,24,2,2,55,55,18.33333333333333,18.33333333333333,27.5,6.0,0,1.5,43.63636363636363,7.272727272727272,-0.722620504445314,0.21172453768826596,-0.8033400336006311,-0.5414333106439657,2.9618307218783095,2.9618307218783095,0.9162907318741551,3.349904087274605,0
Gulbadin Naib,MIDDLEOVERS,1,5,50,12,5,155,138,31.0,27.6,138.0,6.739130434782609,1,0.0,36.231884057971016,12.318840579710146,1.3836222061859889,-0.3085356679992032,-0.2280873036121366,-0.25988557268404766,3.4657359027997265,3.353406717825807,0.0,4.9344739331306915,1
Gulbadin Naib,MIDDLEOVERS,2,3,28,23,5,263,174,87.66666666666667,58.0,87.0,9.06896551724138,0,1.5,16.091954022988507,16.091954022988507,-0.722620504445314,-1.723625551305469,0.202044498184428,0.6275894471733812,4.484884020113589,4.07753744390572,0.9162907318741551,4.477336814478207,0
Gurdeep Singh,MIDDLEOVERS,1,1,5,0,0,8,12,8.0,12.0,12.0,4.0,0,1.0,41.66666666666667,0.0,-0.722620504445314,0.07332791713617277,-1.6324249081532387,-1.3032683663002138,2.1972245773362196,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
Gurpratap Singh,MIDDLEOVERS,1,2,12,0,5,49,30,24.5,15.0,30.0,9.8,0,2.0,40.0,16.666666666666664,-0.722620504445314,-0.04377691563867611,0.26756126269648717,0.906053295102906,3.2386784521643803,2.772588722239781,1.0986122886681096,3.4339872044851463,0
Gurpratap Singh,MIDDLEOVERS,2,4,21,3,4,81,54,20.25,13.5,27.0,9.0,1,3.0,38.88888888888889,12.962962962962962,1.3836222061859889,-0.12184680415524153,-0.15465788638122963,0.6013192728404065,3.056356895370426,2.6741486494265287,1.3862943611198906,3.332204510175204,1
H Carlyon,MIDDLEOVERS,1,2,11,0,2,23,24,11.5,12.0,24.0,5.75,0,2.0,45.83333333333333,8.333333333333332,-0.722620504445314,0.3660899990732935,-0.6824318227283758,-0.6366626926009967,2.5257286443082556,2.5649493574615367,1.0986122886681096,3.2188758248682006,0
H Carlyon,MIDDLEOVERS,2,5,21,2,0,32,42,6.4,8.4,21.0,4.571428571428571,1,4.0,50.0,4.761904761904762,1.3836222061859889,0.6588520810104153,-1.0895717164818886,-1.085601207541286,2.0014800002101243,2.2407096892759584,1.6094379124341003,3.091042453358316,1
H Dandapani,MIDDLEOVERS,1,1,4,2,1,37,24,37.0,24.0,24.0,9.25,0,1.0,16.666666666666664,12.5,-0.722620504445314,-1.683244574486556,-0.2074352800159441,0.6965486547974375,3.6375861597263857,3.2188758248682006,0.6931471805599453,3.2188758248682006,0
H Davids,MIDDLEOVERS,2,1,5,1,0,13,12,13.0,12.0,6.0,6.5,0,0.5,41.66666666666667,8.333333333333332,-0.722620504445314,0.07332791713617277,-0.6824318227283758,-0.3509745467299037,2.639057329615259,2.5649493574615367,0.4054651081081644,1.9459101490553132,0
H Fennell,MIDDLEOVERS,1,1,2,0,0,8,6,8.0,6.0,6.0,8.0,0,1.0,33.33333333333333,0.0,-0.722620504445314,-0.5121962467380706,-1.6324249081532387,0.22040174501228244,2.1972245773362196,1.9459101490553132,0.6931471805599453,1.9459101490553132,0
H Hiri,MIDDLEOVERS,2,3,6,0,0,6,12,2.0,4.0,6.0,3.0,0,1.5,50.0,0.0,-0.722620504445314,0.6588520810104153,-1.6324249081532387,-1.6841858941283379,1.0986122886681096,1.6094379124341003,0.9162907318741551,1.9459101490553132,0
H Lakov,MIDDLEOVERS,1,2,20,5,2,65,54,32.5,27.0,54.0,7.222222222222222,0,2.0,37.03703703703704,12.962962962962962,-0.722620504445314,-0.2519632850161846,-0.15465788638122963,-0.07586744329848069,3.5115454388310208,3.332204510175204,1.0986122886681096,4.007333185232471,0
H Lakov,MIDDLEOVERS,2,3,15,11,0,66,42,22.0,14.0,21.0,9.428571428571429,0,1.5,35.714285714285715,26.190476190476197,-0.722620504445314,-0.3449036284882866,1.3532676460391888,0.7645696419096026,3.1354942159291497,2.70805020110221,0.9162907318741551,3.091042453358316,0
H Lin Aung,MIDDLEOVERS,2,2,8,1,0,13,18,6.5,9.0,9.0,4.333333333333333,0,1.0,44.44444444444444,5.555555555555555,-0.722620504445314,0.2685026384275866,-0.9990961845366634,-1.1762958570241726,2.0149030205422647,2.302585092994046,0.6931471805599453,2.302585092994046,0
H Lin Oo,MIDDLEOVERS,1,2,3,0,1,8,6,4.0,3.0,6.0,8.0,0,2.0,50.0,16.666666666666664,-0.722620504445314,0.6588520810104153,0.26756126269648717,0.22040174501228244,1.6094379124341003,1.3862943611198906,1.0986122886681096,1.9459101490553132,0
H Masakadza,MIDDLEOVERS,1,2,11,2,4,46,30,23.0,15.0,30.0,9.2,0,2.0,36.66666666666666,20.0,-0.722620504445314,-0.2779865811883739,0.6475584968664326,0.677502778406031,3.1780538303479458,2.772588722239781,1.0986122886681096,3.4339872044851463,0
H Osinde,MIDDLEOVERS,1,1,5,1,0,14,12,14.0,12.0,12.0,7.0,0,1.0,41.66666666666667,8.333333333333332,-0.722620504445314,0.07332791713617277,-0.6824318227283758,-0.16051578281584164,2.70805020110221,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
H Patel,MIDDLEOVERS,1,2,12,2,1,36,30,18.0,15.0,30.0,7.199999999999999,0,2.0,40.0,10.0,-0.722620504445314,-0.04377691563867611,-0.49243320564340304,-0.0843322772502171,2.9444389791664403,2.772588722239781,1.0986122886681096,3.4339872044851463,0
H Rashid,MIDDLEOVERS,1,2,24,7,2,75,60,37.5,30.0,60.0,7.5,0,2.0,40.0,15.0,-0.722620504445314,-0.04377691563867611,0.07756264561151481,0.0299429810982204,3.6506582412937387,3.4339872044851463,1.0986122886681096,4.110873864173311,0
H Ssenyondo,MIDDLEOVERS,1,27,165,14,9,244,310,9.037037037037036,11.48148148148148,310.0,4.72258064516129,1,0.0,53.2258064516129,7.419354838709677,1.3836222061859889,0.8855065960585087,-0.7866246127427154,-1.028024733288924,2.306281954875372,2.5242460643480324,0.0,5.739792912179234,1
H Ssenyondo,MIDDLEOVERS,2,11,181,19,14,357,379,32.45454545454545,34.45454545454545,189.5,5.651715039577836,1,10.0,47.75725593667546,8.70712401055409,1.3836222061859889,0.5012703799149727,-0.6398199956776562,-0.6741011567476923,3.51018766537056,3.5682514663253215,2.3978952727983707,5.249652194566756,1
H Thaker,MIDDLEOVERS,1,3,21,4,2,55,54,18.33333333333333,18.0,54.0,6.111111111111112,0,3.0,38.88888888888889,11.11111111111111,-0.722620504445314,-0.12184680415524153,-0.365767460920088,-0.4991091408852851,2.9618307218783095,2.9444389791664403,1.3862943611198906,4.007333185232471,0
H Thaker,MIDDLEOVERS,2,1,20,1,2,43,48,43.0,48.0,24.0,5.375,0,0.5,41.66666666666667,6.25,-0.722620504445314,0.07332791713617277,-0.9199300940845914,-0.7795067655365433,3.784189633918261,3.8918202981106265,0.4054651081081644,3.2188758248682006,0
HA Chohan,MIDDLEOVERS,2,1,3,0,0,3,6,3.0,6.0,3.0,3.0,0,0.5,50.0,0.0,-0.722620504445314,0.6588520810104153,-1.6324249081532387,-1.6841858941283379,1.3862943611198906,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
HA Varaiya,MIDDLEOVERS,1,1,18,1,1,42,48,42.0,48.0,48.0,5.25,0,1.0,37.5,4.166666666666666,-0.722620504445314,-0.21943416480094893,-1.1574283654408073,-0.8271214565150588,3.7612001156935624,3.8918202981106265,0.6931471805599453,3.8918202981106265,0
HA Varaiya,MIDDLEOVERS,2,5,43,6,7,117,104,23.4,20.8,52.0,6.75,1,4.0,41.34615384615385,12.5,1.3836222061859889,0.050807756987163145,-0.2074352800159441,-0.2557451647728727,3.1945831322991562,3.0819099697950434,1.6094379124341003,3.970291913552122,1
HAM Shah,MIDDLEOVERS,1,4,35,3,1,61,72,15.25,18.0,72.0,5.083333333333333,1,0.0,48.61111111111111,5.555555555555555,1.3836222061859889,0.5612647203647078,-0.9990961845366634,-0.8906077111530796,2.7880929087757464,2.9444389791664403,0.0,4.290459441148391,1
HAM Shah,MIDDLEOVERS,2,5,31,5,8,107,78,21.4,15.6,39.0,8.23076923076923,1,4.0,39.74358974358975,16.666666666666664,1.3836222061859889,-0.06179304375788301,0.26756126269648717,0.30830578989569535,3.109060958860994,2.8094026953624973,1.6094379124341003,3.6888794541139363,1
HH Pandya,MIDDLEOVERS,1,18,132,40,17,487,372,27.05555555555556,20.666666666666668,372.0,7.854838709677419,1,0.0,35.483870967741936,15.32258064516129,1.3836222061859889,-0.3610932367060076,0.11433657149892883,0.1651072651662643,3.334186671379195,3.0757749812275277,0.0,5.921578419643816,1
HH Pandya,MIDDLEOVERS,2,26,179,62,29,765,564,29.423076923076923,21.692307692307693,282.0,8.138297872340425,1,25.0,31.73758865248227,16.134751773049647,1.3836222061859889,-0.6243178951395211,0.20692340618000699,0.2730818286480868,3.4152014297461717,3.122025998878283,3.258096538021482,5.645446897643238,1
HJ Manenti,MIDDLEOVERS,1,1,9,2,1,28,24,28.0,24.0,24.0,7.0,0,1.0,37.5,12.5,-0.722620504445314,-0.21943416480094893,-0.2074352800159441,-0.16051578281584164,3.367295829986474,3.2188758248682006,0.6931471805599453,3.2188758248682006,0
HK Bennett,MIDDLEOVERS,1,1,9,1,1,16,18,16.0,18.0,18.0,5.333333333333333,0,1.0,50.0,11.11111111111111,-0.722620504445314,0.6588520810104153,-0.365767460920088,-0.7953783291960486,2.833213344056216,2.9444389791664403,0.6931471805599453,2.9444389791664403,0
HL Harji,MIDDLEOVERS,1,1,2,0,0,4,6,4.0,6.0,6.0,4.0,0,1.0,33.33333333333333,0.0,-0.722620504445314,-0.5121962467380706,-1.6324249081532387,-1.3032683663002138,1.6094379124341003,1.9459101490553132,0.6931471805599453,1.9459101490553132,0
