Bowler,Cluster,DPPI_Bowl
Muhammad Shoaib Ahmed,0,-0.8563592834974538
JD Unadkat,0,-0.8567255500298016
A Martin,0,-0.8567255500298016
W Barresi,0,-0.8567255500298016
TM Head,0,-0.8588932637715454
H Fennell,0,-0.8589650633576719
Sarfaraj Patel,0,-0.8591468679603921
A Gbla,0,-0.8591468679603921
Azyan Farhath,0,-0.8606504864220956
Ahmad Khalid Ahmadzai,0,-0.8614372970735876
Muhammad Kashif,0,-0.8624516810032837
Farhan Ahmed,0,-0.8624680192740394
PJ Ongondo,0,-0.8637354829890346
M Ozturk,0,-0.8638586150041782
Sheikh Rasik,0,-0.86814981792882
Atif Ali Khan,0,-0.8683167578591177
A Bishnoi,0,-0.8684472300328208
Fayyaz Ahmed,0,-0.8685703620479643
H Hiri,0,-0.8695128068038566
CJ Gannon,0,-0.8721228034135035
M Nasim Baras,0,-0.8732821090917504
DJ Mitchell,0,-0.8735034538755472
Sayed Monib,0,-0.8762910383384854
SM Harwood,0,-0.8809305365470429
Noman Amjad,0,-0.8809305365470429
Musawar Shah,0,-0.8809305365470429
Shafat Ali Syed,0,-0.8809305365470429
Waseem Yaqoob,0,-0.881423165485932
Ahmadschah Ahmadzai,0,-0.8815462975010756
DK Pallekonda,0,-0.8815462975010756
Tauqeer Hussain,0,-0.8825824711641791
E Schiferli,0,-0.8829269479631195
KK Dobell,0,-0.8837957887024512
R Thapliyal,0,-0.8849436378727301
MB van Schelven,0,-0.8885075357462374
MJ Henry,0,-0.8892604762557279
HL Harji,0,-0.8903540306346153
Nijat Masood,0,-0.8903540306346153
BW Hilfenhaus,0,-0.8903540306346153
J Henry,0,-0.8903540306346153
L Gharasim,0,-0.8903896810521252
AM Guruge,0,-0.8908466595735042
P Masih,0,-0.8908466595735042
Alok Kapali,0,-0.8908466595735042
N Nuntarach,0,-0.8908466595735042
W Barresi,0,-0.8908466595735042
RN Patel,0,-0.8930916243640263
BE Hendricks,0,-0.8930916243640263
IK Gamantika,0,-0.8930916243640263
Younis Khan,0,-0.8930916243640263
MO Bacarese,0,-0.8932192827900235
A Dutt,0,-0.8933368319324417
WPUJC Vaas,0,-0.8936342440364424
Rehan Ahmed,0,-0.8937573760515861
J Mubarak,0,-0.8969629678659177
Ali Hasan,0,-0.8978033714078124
STR Binny,0,-0.8979310298338096
MD Garratt,0,-0.8983459910802286
Shahzeb Choudhry,0,-0.8985346084530519
Abbas Ghani,0,-0.8985346084530519
SJ Benn,0,-0.9005909558707506
Raaz Mohammad,0,-0.9005909558707506
Waseem Muhammad,0,-0.9025151184515985
C Dickson,0,-0.9039002953244959
U Shahid,0,-0.908291115801517
KC Ramamoorthy,0,-0.9095416694004945
AA Gajic,0,-0.9222767972655643
IP Swaney,0,-0.9261968468589412
DNA Ankrah,0,-0.9302110101753993
Irshad Mubbashar,0,-0.9317002913531367
MR Dorgan,0,-0.9336171684849361
Mohammad Amin,0,-0.9394867099670963
C Zavoiu,0,-0.9401555239808077
Khurram Khan,0,-0.9460536167636233
T Yotharat,0,-0.9802860469553369
Garret Banner,0,-0.9813794963082467
MS Aulakh,0,-0.98326432184231
M Prasidh Krishna,0,-0.9839911964921799
C Chatphaisan,0,-0.986467924013539
JE Pitcher,0,-0.9870041506832947
Shagharai Sefat,0,-0.9897095410429093
F Damiao Couana,0,-0.9921190471135979
D Wabwire,0,-0.9964276447708669
ST Gabriel,0,-0.9991330351304815
PR Surve,0,-1.0001618907391263
S Aravind,0,-1.00154254120117
M Pushpakumara,0,-1.00154254120117
Fazil Rahman,0,-1.00154254120117
V Ateak,0,-1.0034830420527736
GM Ntambalika,0,-1.0225928184899062
Sohail Ahmad,0,-1.0255865877973005
Hasan Cakir,0,-1.0316889305712256
JAR Blain,0,-1.0330695810332693
Tashi Phuntsho,0,-1.0330695810332693
SC Meaker,0,-1.0330695810332693
Sharif Asadullah,0,-1.035750558545738
S Gasteratos,0,-1.035750558545738
Osama Mahmood,0,-1.0409892926436541
RR Sarwan,0,-1.0411124246587977
JS Henriksen,0,-1.0411124246587977
Tilak Varma,0,-1.0411124246587977
Ashwin Vinod,0,-1.044433575972445
I Wardlaw,0,-1.0505359187463699
AAP Rivero,0,-1.0505359187463699
Mustapha Suwareh,0,-1.0519165692084138
MTMMJ Ave,0,-1.0526577515217483
Ali Yalmaz,0,-1.0527388694977142
TJ Stephenson,0,-1.0544744147057388
G Wijekoon,0,-1.0593436518799095
TE Kane,0,-1.0593436518799095
DS Kulkarni,0,-1.0598362808187984
HA Chohan,0,-1.0598362808187984
JRMVB Sanjaya,0,-1.0599594128339422
KDA Lukies,0,-1.0620812456093207
Muhammad Farooq,0,-1.0620812456093207
SJ Modani,0,-1.0620812456093207
V Zanko,0,-1.0626179623051277
Sohail Khan,0,-1.0715047396968929
Muhammed Turkmen,0,-1.0715047396968929
