Bowler,Match Phase,Innings,Wkt,Dot balls,4s,6s,Runs Conceded,No of Balls,BA,SR,BBI,ECON,BWI,SPI,DBP,BP,BWI_normalized,DBP_normalized,BP_normalized,Econ_normalized,BA_log,SR_log,SPI_log,BBI_log,Cluster
Ali Nayyer,POWERPLAY,2,1,9,1,1,18,18,18.0,18.0,9.0,6.0,0,0.5,50.0,11.11111111111111,-0.722620504445314,0.6588520810104153,-0.365767460920088,-0.5414333106439657,2.9444389791664403,2.9444389791664403,0.4054651081081644,2.302585092994046,1
Ali Waqar,POWERPLAY,1,1,19,5,0,44,42,44.0,42.0,42.0,6.285714285714287,0,1.0,45.23809523809524,11.904761904761903,-0.722620504445314,0.3242668445108481,-0.27529192897486304,-0.4325997312645011,3.8066624897703196,3.7612001156935624,0.6931471805599453,3.7612001156935624,1
Ameel Mauroof,POWERPLAY,1,2,5,1,2,20,12,10.0,6.0,12.0,10.0,0,2.0,41.66666666666667,25.0,-0.722620504445314,0.07332791713617277,1.2175543481213504,0.9822368006685306,2.3978952727983707,1.9459101490553132,1.0986122886681096,2.5649493574615367,1
Amir Hamza,POWERPLAY,1,5,49,17,5,147,108,29.4,21.6,108.0,8.166666666666668,1,0.0,45.37037037037037,20.37037037037037,1.3836222061859889,0.33356087885805785,0.6897804117742043,0.2838879996503036,3.414442608412176,3.1179499062782403,0.0,4.6913478822291435,0
Amir Hamza,POWERPLAY,2,6,88,17,8,156,156,26.0,26.0,78.0,6.0,1,5.0,56.41025641025641,16.025641025641026,1.3836222061859889,1.1092552839906018,0.19448487150995947,-0.5414333106439657,3.295836866004329,3.295836866004329,1.791759469228055,4.3694478524670215,0
Amir Hayat,POWERPLAY,2,4,26,6,1,62,54,15.5,13.5,27.0,6.888888888888889,1,3.0,48.14814814814815,12.962962962962962,1.3836222061859889,0.5287356001494726,-0.15465788638122963,-0.20283995257452195,2.803360380906535,2.6741486494265287,1.3862943611198906,3.332204510175204,0
Amir Zaib,POWERPLAY,2,1,4,1,0,5,6,5.0,6.0,3.0,5.0,0,0.5,66.66666666666666,16.666666666666664,-0.722620504445314,1.8299004087589001,0.26756126269648717,-0.9223508384720898,1.791759469228055,1.9459101490553132,0.4054651081081644,1.3862943611198906,1
Amjad Javed,POWERPLAY,1,6,40,10,1,87,84,14.5,14.0,84.0,6.214285714285715,1,0.0,47.61904761904761,13.095238095238097,1.3836222061859889,0.49155946276063117,-0.13957863105702514,-0.45980812610936733,2.740840023925201,2.70805020110221,0.0,4.442651256490317,0
Amjad Javed,POWERPLAY,2,9,61,26,6,171,120,19.0,13.333333333333334,60.0,8.55,1,8.0,50.83333333333333,26.666666666666668,1.3836222061859889,0.7174044973978392,1.4075529652063232,0.42990638531775094,2.995732273553991,2.662587827025453,2.1972245773362196,4.110873864173311,0
Amjad Mahboob,POWERPLAY,1,7,50,9,7,128,102,18.285714285714285,14.571428571428571,102.0,7.529411764705882,1,0.0,49.01960784313725,15.68627450980392,1.3836222061859889,0.589966885260504,0.15579737029356208,0.04114643779904754,2.959364629383116,2.7454377331738304,0.0,4.634728988229636,0
